ImageId,Label
14969,3
14970,4
14971,4
14972,1
14973,8
14974,1
14975,2
14976,0
14977,4
14978,4
14979,6
14980,9
14981,6
14982,1
14983,9
14984,0
14985,3
14986,5
14987,5
14988,8
14989,2
14990,8
14991,5
14992,8
14993,1
14994,6
14995,8
14996,9
14997,4
14998,4
14999,0
15000,3
15001,8
15002,0
15003,3
15004,4
15005,2
15006,7
15007,3
15008,8
15009,7
15010,6
15011,8
15012,9
15013,9
15014,0
15015,0
15016,9
15017,2
15018,3
15019,1
15020,9
15021,2
15022,9
15023,2
15024,0
15025,6
15026,9
15027,3
15028,7
15029,9
15030,7
15031,5
15032,2
15033,5
15034,8
15035,2
15036,1
15037,1
15038,2
15039,1
15040,4
15041,7
15042,4
15043,8
15044,7
15045,4
15046,9
15047,4
15048,0
15049,5
15050,9
15051,0
15052,2
15053,6
15054,1
15055,0
15056,8
15057,5
15058,5
15059,6
15060,2
15061,2
15062,1
15063,3
15064,5
15065,8
15066,3
15067,3
15068,6
15069,7
15070,3
15071,6
15072,4
15073,5
15074,8
15075,6
15076,2
15077,7
15078,9
15079,8
15080,2
15081,7
15082,3
15083,9
15084,7
15085,8
15086,1
15087,9
15088,8
15089,3
15090,8
15091,4
15092,2
15093,2
15094,6
15095,2
15096,8
15097,2
15098,1
15099,7
15100,8
15101,4
15102,6
15103,6
15104,9
15105,3
15106,4
15107,1
15108,0
15109,4
15110,3
15111,8
15112,2
15113,5
15114,0
15115,6
15116,1
15117,1
15118,9
15119,2
15120,7
15121,1
15122,5
15123,7
15124,3
15125,9
15126,9
15127,1
15128,3
15129,3
15130,7
15131,7
15132,2
15133,1
15134,8
15135,3
15136,8
15137,3
15138,9
15139,4
15140,2
15141,1
15142,4
15143,6
15144,7
15145,4
15146,6
15147,2
15148,6
15149,4
15150,1
15151,9
15152,7
15153,1
15154,6
15155,6
15156,3
15157,8
15158,4
15159,5
15160,0
15161,7
15162,3
15163,9
15164,8
15165,4
15166,6
15167,9
15168,0
15169,2
15170,9
15171,8
15172,1
15173,7
15174,2
15175,5
15176,3
15177,3
15178,7
15179,9
15180,3
15181,4
15182,5
15183,9
15184,9
15185,2
15186,8
15187,8
15188,6
15189,1
15190,1
15191,8
15192,2
15193,2
15194,9
15195,6
15196,8
15197,8
15198,3
15199,1
15200,8
15201,1
15202,8
15203,0
15204,6
15205,0
15206,3
15207,4
15208,3
15209,3
15210,6
15211,9
15212,3
15213,2
15214,0
15215,8
15216,3
15217,0
15218,1
15219,9
15220,6
15221,0
15222,8
15223,0
15224,1
15225,5
15226,7
15227,1
15228,3
15229,8
15230,5
15231,8
15232,0
15233,6
15234,2
15235,9
15236,6
15237,8
15238,2
15239,0
15240,7
15241,1
15242,2
15243,3
15244,1
15245,2
15246,4
15247,3
15248,8
15249,7
15250,3
15251,5
15252,0
15253,9
15254,4
15255,7
15256,2
15257,2
15258,9
15259,5
15260,9
15261,6
15262,8
15263,2
15264,2
15265,2
15266,1
15267,1
15268,2
15269,2
15270,8
15271,8
15272,5
15273,3
15274,9
15275,9
15276,0
15277,3
15278,1
15279,5
15280,3
15281,3
15282,0
15283,3
15284,8
15285,4
15286,5
15287,6
15288,0
15289,7
15290,7
15291,7
15292,2
15293,1
15294,5
15295,1
15296,2
15297,1
15298,4
15299,0
15300,4
15301,7
15302,0
15303,3
15304,7
15305,9
15306,8
15307,9
15308,6
15309,3
15310,1
15311,8
15312,8
15313,1
15314,5
15315,1
15316,0
15317,6
15318,6
15319,2
15320,5
15321,6
15322,1
15323,7
15324,1
15325,7
15326,0
15327,3
15328,3
15329,7
15330,9
15331,2
15332,0
15333,5
15334,8
15335,0
15336,1
15337,1
15338,1
15339,7
15340,7
15341,3
15342,3
15343,4
15344,4
15345,6
15346,9
15347,6
15348,5
15349,5
15350,1
15351,3
15352,5
15353,6
15354,7
15355,2
15356,1
15357,7
15358,5
15359,7
15360,4
15361,6
15362,7
15363,8
15364,1
15365,6
15366,3
15367,1
15368,5
15369,5
15370,8
15371,9
15372,9
15373,4
15374,6
15375,6
15376,1
15377,7
15378,8
15379,4
15380,4
15381,1
15382,3
15383,2
15384,9
15385,6
15386,8
15387,5
15388,9
15389,0
15390,2
15391,2
15392,7
15393,1
15394,3
15395,0
15396,6
15397,2
15398,6
15399,7
15400,9
15401,9
15402,3
15403,3
15404,9
15405,2
15406,1
15407,6
15408,5
15409,4
15410,0
15411,2
15412,4
15413,6
15414,2
15415,8
15416,6
15417,7
15418,5
15419,1
15420,4
15421,9
15422,5
15423,9
15424,4
15425,1
15426,5
15427,8
15428,1
15429,3
15430,5
15431,2
15432,7
15433,5
15434,8
15435,7
15436,1
15437,3
15438,4
15439,6
15440,3
15441,4
15442,8
15443,0
15444,4
15445,6
15446,4
15447,0
15448,8
15449,5
15450,9
15451,0
15452,3
15453,3
15454,3
15455,6
15456,8
15457,9
15458,3
15459,5
15460,9
15461,7
15462,6
15463,7
15464,2
15465,7
15466,7
15467,7
15468,3
15469,4
15470,5
15471,9
15472,6
15473,0
15474,2
15475,1
15476,5
15477,7
15478,9
15479,9
15480,0
15481,2
15482,0
15483,0
15484,4
15485,3
15486,6
15487,0
15488,2
15489,3
15490,2
15491,9
15492,1
15493,9
15494,2
15495,5
15496,4
15497,0
15498,9
15499,2
15500,4
15501,3
15502,1
15503,0
15504,2
15505,7
15506,6
15507,2
15508,3
15509,3
15510,7
15511,5
15512,3
15513,4
15514,0
15515,8
15516,4
15517,8
15518,7
15519,8
15520,1
15521,3
15522,5
15523,7
15524,3
15525,3
15526,3
15527,5
15528,7
15529,1
15530,7
15531,7
15532,5
15533,1
15534,5
15535,2
15536,5
15537,9
15538,8
15539,1
15540,8
15541,6
15542,7
15543,7
15544,2
15545,8
15546,3
15547,1
15548,7
15549,5
15550,4
15551,2
15552,6
15553,7
15554,3
15555,5
15556,4
15557,0
15558,7
15559,2
15560,4
15561,8
15562,2
15563,5
15564,1
15565,9
15566,8
15567,5
15568,1
15569,6
15570,3
15571,4
15572,9
15573,2
15574,6
15575,8
15576,4
15577,7
15578,1
15579,4
15580,4
15581,7
15582,6
15583,9
15584,4
15585,4
15586,2
15587,6
15588,3
15589,2
15590,7
15591,7
15592,2
15593,7
15594,1
15595,1
15596,7
15597,4
15598,0
15599,6
15600,2
15601,3
15602,9
15603,9
15604,9
15605,2
15606,7
15607,1
15608,6
15609,4
15610,1
15611,6
15612,7
15613,4
15614,6
15615,8
15616,7
15617,5
15618,4
15619,9
15620,2
15621,1
15622,2
15623,6
15624,6
15625,2
15626,7
15627,9
15628,3
15629,3
15630,4
15631,4
15632,8
15633,5
15634,7
15635,4
15636,5
15637,6
15638,8
15639,1
15640,3
15641,5
15642,6
15643,6
15644,2
15645,8
15646,2
15647,6
15648,8
15649,5
15650,3
15651,2
15652,0
15653,9
15654,9
15655,0
15656,1
15657,2
15658,4
15659,5
15660,3
15661,0
15662,9
15663,2
15664,9
15665,6
15666,1
15667,9
15668,7
15669,5
15670,8
15671,2
15672,0
15673,6
15674,3
15675,5
15676,5
15677,7
15678,0
15679,0
15680,4
15681,1
15682,6
15683,3
15684,1
15685,1
15686,5
15687,8
15688,4
15689,0
15690,3
15691,3
15692,1
15693,2
15694,8
15695,2
15696,7
15697,8
15698,9
15699,9
15700,7
15701,9
15702,1
15703,8
15704,8
15705,4
15706,4
15707,8
15708,7
15709,8
15710,5
15711,5
15712,8
15713,4
15714,5
15715,0
15716,3
15717,6
15718,8
15719,2
15720,4
15721,6
15722,2
15723,1
15724,1
15725,0
15726,7
15727,1
15728,5
15729,9
15730,3
15731,0
15732,5
15733,6
15734,7
15735,6
15736,1
15737,5
15738,2
15739,1
15740,3
15741,3
15742,7
15743,0
15744,8
15745,2
15746,4
15747,2
15748,5
15749,0
15750,3
15751,5
15752,9
15753,1
15754,3
15755,9
15756,5
15757,8
15758,0
15759,3
15760,6
15761,9
15762,0
15763,4
15764,7
15765,4
15766,1
15767,6
15768,2
15769,8
15770,1
15771,1
15772,4
15773,3
15774,8
15775,0
15776,7
15777,4
15778,6
15779,8
15780,5
15781,0
15782,5
15783,5
15784,6
15785,8
15786,4
15787,1
15788,2
15789,0
15790,3
15791,9
15792,6
15793,7
15794,8
15795,8
15796,9
15797,7
15798,8
15799,9
15800,6
15801,1
15802,3
15803,3
15804,4
15805,8
15806,3
15807,0
15808,1
15809,9
15810,1
15811,3
15812,0
15813,8
15814,6
15815,5
15816,4
15817,1
15818,7
15819,8
15820,3
15821,1
15822,9
15823,7
15824,8
15825,2
15826,1
15827,5
15828,0
15829,4
15830,0
15831,3
15832,5
15833,2
15834,9
15835,2
15836,1
15837,9
15838,2
15839,5
15840,2
15841,0
15842,4
15843,8
15844,3
15845,4
15846,0
15847,0
15848,6
15849,2
15850,7
15851,2
15852,7
15853,2
15854,3
15855,7
15856,9
15857,8
15858,3
15859,8
15860,8
15861,4
15862,6
15863,1
15864,8
15865,7
15866,3
15867,9
15868,6
15869,6
15870,4
15871,3
15872,8
15873,1
15874,4
15875,2
15876,8
15877,7
15878,5
15879,4
15880,9
15881,9
15882,2
15883,4
15884,5
15885,9
15886,4
15887,7
15888,1
15889,6
15890,6
15891,6
15892,2
15893,8
15894,4
15895,1
15896,5
15897,3
15898,3
15899,8
15900,3
15901,1
15902,2
15903,5
15904,3
15905,3
15906,6
15907,1
15908,7
15909,9
15910,3
15911,3
15912,0
15913,2
15914,5
15915,7
15916,8
15917,4
15918,7
15919,3
15920,7
15921,6
15922,6
15923,8
15924,3
15925,1
15926,4
15927,2
15928,2
15929,4
15930,9
15931,5
15932,1
15933,6
15934,6
15935,6
15936,7
15937,3
15938,8
15939,9
15940,0
15941,3
15942,4
15943,5
15944,0
15945,1
15946,6
15947,2
15948,1
15949,0
15950,9
15951,3
15952,8
15953,5
15954,5
15955,8
15956,8
15957,7
15958,0
15959,5
15960,7
15961,9
15962,6
15963,5
15964,6
15965,2
15966,2
15967,5
15968,2
15969,8
15970,5
15971,2
15972,4
15973,4
15974,3
15975,3
15976,8
15977,4
15978,4
15979,6
15980,6
15981,0
15982,4
15983,2
15984,5
15985,5
15986,1
15987,3
15988,9
15989,6
15990,2
15991,4
15992,5
15993,8
15994,1
15995,2
15996,7
15997,3
15998,6
15999,4
16000,2
16001,2
16002,4
16003,0
16004,1
16005,6
16006,6
16007,1
16008,7
16009,7
16010,2
16011,6
16012,5
16013,7
16014,4
16015,2
16016,8
16017,4
16018,9
16019,9
16020,3
16021,6
16022,1
16023,8
16024,1
16025,3
16026,0
16027,9
16028,3
16029,4
16030,8
16031,9
16032,9
16033,8
16034,3
16035,3
16036,4
16037,6
16038,9
16039,2
16040,6
16041,3
16042,3
16043,4
16044,4
16045,1
16046,1
16047,9
16048,5
16049,5
16050,1
16051,4
16052,1
16053,0
16054,0
16055,2
16056,7
16057,1
16058,1
16059,3
16060,8
16061,5
16062,4
16063,2
16064,6
16065,7
16066,8
16067,2
16068,9
16069,9
16070,6
16071,8
16072,2
16073,3
16074,6
16075,6
16076,2
16077,9
16078,0
16079,3
16080,6
16081,9
16082,5
16083,7
16084,1
16085,3
16086,7
16087,8
16088,2
16089,9
16090,7
16091,7
16092,9
16093,9
16094,5
16095,6
16096,8
16097,9
16098,1
16099,5
16100,3
16101,1
16102,8
16103,0
16104,7
16105,8
16106,0
16107,5
16108,9
16109,2
16110,8
16111,6
16112,2
16113,2
16114,0
16115,7
16116,0
16117,0
16118,5
16119,8
16120,1
16121,7
16122,1
16123,1
16124,3
16125,1
16126,7
16127,5
16128,5
16129,8
16130,3
16131,2
16132,3
16133,2
16134,9
16135,4
16136,6
16137,3
16138,9
16139,1
16140,5
16141,7
16142,8
16143,4
16144,8
16145,3
16146,0
16147,3
16148,4
16149,8
16150,0
16151,2
16152,8
16153,7
16154,4
16155,6
16156,3
16157,4
16158,9
16159,8
16160,6
16161,1
16162,7
16163,5
16164,9
16165,4
16166,6
16167,9
16168,2
16169,1
16170,7
16171,5
16172,7
16173,6
16174,4
16175,3
16176,6
16177,6
16178,5
16179,6
16180,5
16181,1
16182,5
16183,2
16184,6
16185,5
16186,0
16187,4
16188,1
16189,4
16190,2
16191,7
16192,8
16193,9
16194,8
16195,8
16196,0
16197,6
16198,2
16199,4
16200,9
16201,9
16202,9
16203,3
16204,3
16205,5
16206,7
16207,1
16208,0
16209,2
16210,7
16211,4
16212,1
16213,1
16214,8
16215,2
16216,7
16217,7
16218,2
16219,5
16220,0
16221,6
16222,8
16223,1
16224,5
16225,8
16226,4
16227,4
16228,8
16229,5
16230,3
16231,2
16232,1
16233,5
16234,7
16235,4
16236,4
16237,9
16238,2
16239,5
16240,8
16241,5
16242,3
16243,7
16244,7
16245,3
16246,3
16247,5
16248,7
16249,0
16250,7
16251,9
16252,4
16253,7
16254,6
16255,1
16256,9
16257,1
16258,9
16259,9
16260,7
16261,2
16262,2
16263,4
16264,7
16265,8
16266,0
16267,9
16268,4
16269,6
16270,7
16271,3
16272,5
16273,7
16274,7
16275,5
16276,9
16277,9
16278,0
16279,7
16280,8
16281,0
16282,6
16283,5
16284,5
16285,6
16286,8
16287,5
16288,4
16289,8
16290,5
16291,2
16292,8
16293,6
16294,8
16295,6
16296,7
16297,7
16298,9
16299,4
16300,4
16301,4
16302,1
16303,0
16304,6
16305,4
16306,6
16307,9
16308,5
16309,1
16310,6
16311,1
16312,7
16313,3
16314,7
16315,2
16316,6
16317,2
16318,4
16319,9
16320,8
16321,3
16322,2
16323,9
16324,6
16325,0
16326,5
16327,9
16328,1
16329,9
16330,2
16331,2
16332,6
16333,0
16334,2
16335,3
16336,6
16337,6
16338,1
16339,6
16340,1
16341,0
16342,8
16343,0
16344,0
16345,4
16346,3
16347,3
16348,7
16349,9
16350,3
16351,3
16352,5
16353,9
16354,5
16355,1
16356,8
16357,5
16358,8
16359,6
16360,2
16361,0
16362,6
16363,8
16364,0
16365,0
16366,2
16367,5
16368,5
16369,1
16370,1
16371,1
16372,8
16373,2
16374,4
16375,2
16376,8
16377,7
16378,9
16379,2
16380,9
16381,5
16382,2
16383,8
16384,2
16385,6
16386,5
16387,5
16388,8
16389,5
16390,8
16391,0
16392,0
16393,3
16394,2
16395,7
16396,7
16397,7
16398,8
16399,2
16400,1
16401,8
16402,1
16403,4
16404,4
16405,2
16406,7
16407,6
16408,8
16409,4
16410,7
16411,2
16412,7
16413,7
16414,3
16415,5
16416,8
16417,5
16418,5
16419,9
16420,3
16421,9
16422,7
16423,6
16424,0
16425,4
16426,5
16427,3
16428,6
16429,2
16430,4
16431,8
16432,3
16433,4
16434,5
16435,0
16436,9
16437,9
16438,0
16439,3
16440,5
16441,1
16442,1
16443,1
16444,9
16445,4
16446,8
16447,6
16448,8
16449,5
16450,2
16451,5
16452,2
16453,5
16454,8
16455,7
16456,0
16457,0
16458,2
16459,8
16460,1
16461,0
16462,4
16463,3
16464,4
16465,2
16466,5
16467,0
16468,9
16469,3
16470,6
16471,1
16472,7
16473,5
16474,3
16475,3
16476,2
16477,5
16478,6
16479,2
16480,4
16481,5
16482,6
16483,0
16484,6
16485,2
16486,1
16487,4
16488,7
16489,4
16490,0
16491,3
16492,1
16493,3
16494,5
16495,3
16496,7
16497,4
16498,0
16499,2
16500,4
16501,0
16502,2
16503,4
16504,2
16505,4
16506,3
16507,8
16508,3
16509,7
16510,6
16511,2
16512,6
16513,0
16514,1
16515,7
16516,5
16517,6
16518,4
16519,3
16520,2
16521,8
16522,2
16523,7
16524,5
16525,2
16526,5
16527,6
16528,0
16529,3
16530,0
16531,3
16532,5
16533,1
16534,5
16535,2
16536,8
16537,4
16538,5
16539,8
16540,8
16541,1
16542,5
16543,8
16544,4
16545,1
16546,5
16547,0
16548,4
16549,4
16550,1
16551,8
16552,7
16553,7
16554,4
16555,8
16556,3
16557,6
16558,3
16559,4
16560,2
16561,2
16562,8
16563,2
16564,1
16565,7
16566,3
16567,1
16568,4
16569,5
16570,4
16571,0
16572,8
16573,2
16574,8
16575,8
16576,3
16577,2
16578,8
16579,3
16580,4
16581,6
16582,3
16583,3
16584,3
16585,7
16586,1
16587,9
16588,6
16589,6
16590,7
16591,5
16592,9
16593,0
16594,2
16595,1
16596,4
16597,2
16598,4
16599,5
16600,1
16601,5
16602,6
16603,8
16604,7
16605,6
16606,2
16607,6
16608,9
16609,8
16610,4
16611,7
16612,4
16613,1
16614,4
16615,6
16616,2
16617,4
16618,3
16619,8
16620,3
16621,9
16622,7
16623,6
16624,3
16625,9
16626,1
16627,6
16628,3
16629,5
16630,0
16631,9
16632,6
16633,4
16634,2
16635,5
16636,4
16637,3
16638,5
16639,2
16640,0
16641,5
16642,7
16643,3
16644,9
16645,5
16646,5
16647,0
16648,0
16649,4
16650,3
16651,1
16652,9
16653,1
16654,1
16655,1
16656,4
16657,8
16658,6
16659,4
16660,4
16661,3
16662,0
16663,8
16664,8
16665,1
16666,4
16667,2
16668,4
16669,0
16670,1
16671,0
16672,3
16673,9
16674,0
16675,8
16676,8
16677,7
16678,0
16679,8
16680,8
16681,8
16682,6
16683,8
16684,5
16685,6
16686,6
16687,5
16688,9
16689,4
16690,6
16691,4
16692,2
16693,1
16694,8
16695,5
16696,2
16697,7
16698,0
16699,1
16700,0
16701,0
16702,9
16703,3
16704,2
16705,1
16706,6
16707,5
16708,7
16709,7
16710,5
16711,5
16712,2
16713,8
16714,3
16715,3
16716,2
16717,5
16718,8
16719,3
16720,5
16721,9
16722,9
16723,6
16724,4
16725,6
16726,8
16727,0
16728,4
16729,3
16730,6
16731,7
16732,5
16733,3
16734,2
16735,7
16736,7
16737,5
16738,6
16739,2
16740,3
16741,3
16742,6
16743,4
16744,6
16745,1
16746,3
16747,1
16748,7
16749,8
16750,2
16751,6
16752,6
16753,4
16754,4
16755,8
16756,6
16757,7
16758,5
16759,8
16760,5
16761,2
16762,8
16763,9
16764,8
16765,0
16766,9
16767,2
16768,9
16769,3
16770,2
16771,4
16772,0
16773,6
16774,6
16775,2
16776,4
16777,7
16778,8
16779,1
16780,3
16781,8
16782,1
16783,2
16784,7
16785,1
16786,8
16787,7
16788,9
16789,9
16790,4
16791,3
16792,4
16793,3
16794,7
16795,1
16796,2
16797,6
16798,8
16799,5
16800,1
16801,2
16802,1
16803,1
16804,0
16805,8
16806,6
16807,5
16808,2
16809,6
16810,2
16811,2
16812,3
16813,6
16814,9
16815,7
16816,4
16817,9
16818,0
16819,1
16820,1
16821,1
16822,1
16823,3
16824,5
16825,1
16826,1
16827,2
16828,3
16829,1
16830,2
16831,6
16832,1
16833,4
16834,0
16835,8
16836,0
16837,2
16838,1
16839,4
16840,4
16841,5
16842,7
16843,0
16844,8
16845,7
16846,8
16847,1
16848,3
16849,7
16850,2
16851,2
16852,2
16853,4
16854,2
16855,9
16856,2
16857,9
16858,2
16859,8
16860,3
16861,2
16862,5
16863,9
16864,4
16865,3
16866,7
16867,1
16868,0
16869,4
16870,4
16871,2
16872,9
16873,2
16874,0
16875,0
16876,5
16877,0
16878,3
16879,6
16880,0
16881,3
16882,7
16883,5
16884,0
16885,7
16886,4
16887,9
16888,9
16889,2
16890,6
16891,2
16892,4
16893,1
16894,3
16895,2
16896,3
16897,0
16898,0
16899,6
16900,5
16901,8
16902,7
16903,0
16904,6
16905,2
16906,0
16907,4
16908,9
16909,1
16910,5
16911,3
16912,5
16913,8
16914,9
16915,2
16916,7
16917,1
16918,5
16919,0
16920,1
16921,0
16922,0
16923,6
16924,4
16925,7
16926,7
16927,4
16928,4
16929,3
16930,8
16931,8
16932,9
16933,6
16934,7
16935,0
16936,2
16937,3
16938,3
16939,8
16940,7
16941,7
16942,4
16943,2
16944,1
16945,5
16946,7
16947,1
16948,7
16949,8
16950,2
16951,8
16952,0
16953,8
16954,3
16955,1
16956,0
16957,1
16958,3
16959,3
16960,6
16961,6
16962,6
16963,6
16964,1
16965,0
16966,3
16967,3
16968,7
16969,0
16970,5
16971,9
16972,6
16973,2
16974,2
16975,2
16976,5
16977,6
16978,1
16979,7
16980,5
16981,1
16982,7
16983,8
16984,1
16985,0
16986,4
16987,2
16988,3
16989,0
16990,2
16991,1
16992,8
16993,8
16994,3
16995,0
16996,7
16997,2
16998,8
16999,2
17000,9
17001,0
17002,1
17003,4
17004,5
17005,6
17006,7
17007,3
17008,8
17009,5
17010,0
17011,3
17012,3
17013,8
17014,1
17015,4
17016,4
17017,8
17018,8
17019,3
17020,9
17021,6
17022,1
17023,1
17024,6
17025,6
17026,4
17027,4
17028,5
17029,3
17030,1
17031,4
17032,2
17033,5
17034,9
17035,6
17036,8
17037,8
17038,5
17039,9
17040,2
17041,3
17042,0
17043,9
17044,2
17045,6
17046,3
17047,9
17048,3
17049,9
17050,6
17051,8
17052,9
17053,8
17054,3
17055,7
17056,2
17057,7
17058,1
17059,7
17060,4
17061,2
17062,7
17063,4
17064,6
17065,1
17066,5
17067,7
17068,9
17069,5
17070,4
17071,1
17072,2
17073,9
17074,3
17075,1
17076,8
17077,5
17078,1
17079,4
17080,1
17081,1
17082,8
17083,5
17084,8
17085,2
17086,2
17087,8
17088,2
17089,7
17090,5
17091,3
17092,6
17093,8
17094,8
17095,9
17096,6
17097,6
17098,1
17099,9
17100,9
17101,0
17102,0
17103,2
17104,3
17105,4
17106,7
17107,5
17108,5
17109,6
17110,9
17111,9
17112,2
17113,3
17114,9
17115,7
17116,3
17117,5
17118,6
17119,0
17120,0
17121,0
17122,7
17123,8
17124,6
17125,3
17126,6
17127,6
17128,6
17129,0
17130,7
17131,7
17132,3
17133,8
17134,1
17135,9
17136,6
17137,7
17138,9
17139,4
17140,7
17141,0
17142,1
17143,6
17144,4
17145,2
17146,4
17147,8
17148,5
17149,3
17150,8
17151,5
17152,8
17153,2
17154,8
17155,3
17156,2
17157,4
17158,7
17159,4
17160,2
17161,6
17162,2
17163,7
17164,5
17165,2
17166,0
17167,3
17168,4
17169,5
17170,7
17171,8
17172,9
17173,1
17174,4
17175,5
17176,8
17177,8
17178,1
17179,5
17180,2
17181,6
17182,7
17183,7
17184,4
17185,6
17186,5
17187,4
17188,6
17189,2
17190,0
17191,7
17192,9
17193,5
17194,8
17195,3
17196,6
17197,3
17198,8
17199,8
17200,3
17201,6
17202,1
17203,7
17204,9
17205,9
17206,1
17207,8
17208,8
17209,1
17210,4
17211,1
17212,9
17213,5
17214,9
17215,1
17216,9
17217,8
17218,2
17219,6
17220,4
17221,8
17222,3
17223,1
17224,7
17225,9
17226,8
17227,1
17228,6
17229,8
17230,0
17231,6
17232,1
17233,1
17234,2
17235,1
17236,8
17237,7
17238,0
17239,7
17240,4
17241,4
17242,4
17243,2
17244,6
17245,3
17246,1
17247,9
17248,3
17249,6
17250,5
17251,5
17252,5
17253,7
17254,6
17255,5
17256,0
17257,7
17258,8
17259,3
17260,5
17261,4
17262,3
17263,4
17264,3
17265,7
17266,5
17267,6
17268,2
17269,6
17270,0
17271,2
17272,9
17273,1
17274,1
17275,1
17276,2
17277,5
17278,3
17279,9
17280,8
17281,8
17282,9
17283,6
17284,9
17285,5
17286,5
17287,5
17288,2
17289,0
17290,1
17291,7
17292,4
17293,7
17294,5
17295,3
17296,2
17297,3
17298,5
17299,1
17300,9
17301,5
17302,6
17303,9
17304,6
17305,3
17306,1
17307,4
17308,8
17309,2
17310,8
17311,4
17312,6
17313,6
17314,8
17315,3
17316,3
17317,4
17318,2
17319,2
17320,8
17321,0
17322,1
17323,8
17324,0
17325,7
17326,1
17327,9
17328,3
17329,7
17330,1
17331,0
17332,4
17333,3
17334,6
17335,7
17336,8
17337,3
17338,2
17339,7
17340,7
17341,6
17342,5
17343,4
17344,7
17345,6
17346,3
17347,1
17348,6
17349,1
17350,1
17351,2
17352,4
17353,6
17354,1
17355,3
17356,1
17357,8
17358,1
17359,9
17360,4
17361,3
17362,4
17363,3
17364,5
17365,4
17366,2
17367,7
17368,9
17369,9
17370,4
17371,0
17372,8
17373,2
17374,5
17375,8
17376,9
17377,0
17378,7
17379,1
17380,7
17381,4
17382,3
17383,6
17384,8
17385,5
17386,3
17387,9
17388,2
17389,7
17390,4
17391,0
17392,8
17393,9
17394,3
17395,7
17396,7
17397,5
17398,0
17399,2
17400,5
17401,2
17402,2
17403,8
17404,2
17405,0
17406,5
17407,4
17408,8
17409,3
17410,2
17411,4
17412,3
17413,0
17414,1
17415,2
17416,1
17417,1
17418,8
17419,1
17420,2
17421,4
17422,8
17423,3
17424,6
17425,2
17426,4
17427,9
17428,3
17429,7
17430,3
17431,6
17432,1
17433,5
17434,2
17435,5
17436,1
17437,5
17438,6
17439,8
17440,2
17441,2
17442,2
17443,1
17444,5
17445,6
17446,3
17447,9
17448,1
17449,7
17450,8
17451,0
17452,6
17453,7
17454,4
17455,6
17456,0
17457,8
17458,8
17459,6
17460,1
17461,6
17462,4
17463,7
17464,6
17465,7
17466,3
17467,4
17468,3
17469,7
17470,4
17471,4
17472,6
17473,6
17474,9
17475,3
17476,7
17477,9
17478,3
17479,8
17480,2
17481,5
17482,4
17483,5
17484,4
17485,0
17486,0
17487,9
17488,7
17489,7
17490,5
17491,7
17492,4
17493,5
17494,4
17495,7
17496,9
17497,7
17498,1
17499,8
17500,9
17501,9
17502,5
17503,7
17504,1
17505,2
17506,0
17507,6
17508,9
17509,6
17510,5
17511,9
17512,0
17513,4
17514,8
17515,0
17516,5
17517,9
17518,3
17519,3
17520,8
17521,7
17522,0
17523,7
17524,2
17525,5
17526,4
17527,2
17528,5
17529,7
17530,0
17531,3
17532,4
17533,8
17534,1
17535,0
17536,0
17537,9
17538,9
17539,6
17540,4
17541,4
17542,5
17543,1
17544,0
17545,0
17546,9
17547,9
17548,7
17549,4
17550,7
17551,2
17552,1
17553,8
17554,4
17555,4
17556,4
17557,5
17558,6
17559,6
17560,2
17561,1
17562,1
17563,4
17564,2
17565,1
17566,8
17567,7
17568,1
17569,9
17570,8
17571,3
17572,3
17573,3
17574,0
17575,0
17576,5
17577,1
17578,2
17579,9
17580,4
17581,0
17582,0
17583,8
17584,7
17585,3
17586,6
17587,1
17588,9
17589,7
17590,2
17591,8
17592,7
17593,8
17594,1
17595,4
17596,1
17597,5
17598,2
17599,8
17600,8
17601,9
17602,8
17603,3
17604,8
17605,8
17606,3
17607,3
17608,6
17609,8
17610,3
17611,2
17612,5
17613,1
17614,4
17615,9
17616,6
17617,4
17618,8
17619,4
17620,3
17621,1
17622,8
17623,1
17624,3
17625,4
17626,5
17627,6
17628,3
17629,1
17630,9
17631,2
17632,6
17633,5
17634,1
17635,4
17636,7
17637,5
17638,0
17639,0
17640,4
17641,1
17642,0
17643,7
17644,7
17645,5
17646,8
17647,7
17648,4
17649,7
17650,7
17651,0
17652,0
17653,8
17654,1
17655,3
17656,7
17657,2
17658,1
17659,4
17660,7
17661,7
17662,1
17663,8
17664,8
17665,2
17666,9
17667,0
17668,0
17669,3
17670,1
17671,7
17672,6
17673,6
17674,3
17675,6
17676,1
17677,4
17678,8
17679,9
17680,2
17681,9
17682,3
17683,6
17684,2
17685,3
17686,8
17687,8
17688,8
17689,8
17690,9
17691,3
17692,8
17693,3
17694,7
17695,0
17696,0
17697,4
17698,0
17699,7
17700,7
17701,4
17702,8
17703,8
17704,2
17705,8
17706,3
17707,3
17708,1
17709,8
17710,5
17711,5
17712,1
17713,5
17714,1
17715,9
17716,3
17717,3
17718,1
17719,4
17720,7
17721,1
17722,4
17723,7
17724,3
17725,5
17726,1
17727,6
17728,4
17729,5
17730,5
17731,8
17732,2
17733,8
17734,8
17735,0
17736,5
17737,6
17738,0
17739,6
17740,0
17741,0
17742,3
17743,6
17744,2
17745,2
17746,6
17747,8
17748,1
17749,7
17750,1
17751,5
17752,3
17753,4
17754,6
17755,2
17756,7
17757,6
17758,8
17759,1
17760,2
17761,4
17762,2
17763,2
17764,3
17765,5
17766,6
